CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
SQ	CP126102.1	5004067	5004037	5004016	68.68
CT	258	6413	6444	6444.000
CT	257	6877	6909	6909.000
CT	256	7065	7120	7120.000
CT	255	7061	7103	7103.000
CT	254	7541	7590	7590.000
CT	253	7842	7889	7889.000
CT	252	8106	8180	8180.000
CT	251	8369	8418	8418.000
CT	250	8799	8879	8879.000
CT	249	8957	9017	9017.000
CT	248	9369	9436	9436.000
CT	247	9743	9816	9816.000
CT	246	10237	10298	10298.000
CT	245	10457	10513	10513.000
CT	244	11111	11174	11174.000
CT	243	11080	11144	11144.000
CT	242	11696	11747	11747.000
CT	241	11946	11987	11987.000
CT	240	12543	12612	12612.000
CT	239	13079	13129	13129.000
CT	238	13110	13162	13162.000
CT	237	13726	13799	13799.000
CT	236	14364	14439	14439.000
CT	235	14715	14764	14764.000
CT	234	14781	14831	14831.000
CT	233	15672	15729	15729.000
CT	232	16088	16132	16132.000
CT	231	16738	16781	16781.000
CT	230	17299	17341	17341.000
CT	229	17502	17536	17536.000
CT	228	17972	18024	18024.000
CT	227	18628	18665	18665.000
CT	226	19243	19283	19283.000
CT	225	19805	19851	19851.000
CT	224	20166	20205	20205.000
CT	223	20884	20909	20909.000
CT	222	20981	21016	21016.000
CT	221	21658	21691	21691.000
CT	220	22629	22665	22665.000
CT	219	22954	22992	22992.000
CT	218	23847	23873	23873.000
CT	217	24502	24530	24530.000
CT	216	24933	24964	24964.000
CT	215	25834	25852	25852.000
CT	214	26239	26270	26270.000
CT	213	27285	27311	27311.000
CT	212	27605	27645	27645.000
CT	211	28286	28313	28313.000
CT	210	29138	29192	29192.000
CT	209	29450	29500	29500.000
CT	208	30009	30038	30038.000
CT	207	30778	30818	30818.000
CT	206	31503	31553	31553.000
CT	205	32546	32578	32578.000
CT	204	32606	32629	32629.000
CT	203	33480	33514	33514.000
CT	202	34105	34134	34134.000
CT	201	35023	35063	35063.000
CT	200	35621	35663	35663.000
CT	199	36610	36647	36647.000
CT	198	37325	37360	37360.000
CT	197	37512	37550	37550.000
CT	196	38629	38661	38661.000
CT	195	38982	39010	39010.000
CT	194	39350	39369	39369.000
CT	193	40018	40071	40071.000
CT	192	40801	40821	40821.000
CT	191	41401	41433	41433.000
CT	190	42424	42463	42463.000
CT	189	42321	42371	42371.000
CT	188	43023	43052	43052.000
CT	187	43278	43313	43313.000
CT	186	43927	43959	43959.000
CT	185	44613	44647	44647.000
CT	184	44795	44835	44835.000
CT	183	45433	45458	45458.000
CT	182	45616	45643	45643.000
CT	181	46132	46171	46171.000
CT	180	46829	46864	46864.000
CT	179	46713	46746	46746.000
CT	178	47285	47310	47310.000
CT	177	47696	47718	47718.000
CT	176	48142	48164	48164.000
CT	175	48522	48541	48541.000
CT	174	49091	49127	49127.000
CT	173	49056	49075	49075.000
CT	172	49307	49326	49326.000
CT	171	49087	49097	49097.000
CT	170	49152	49158	49158.000
CT	169	49594	49598	49598.000
CT	168	50232	50235	50235.000
CT	167	50203	50214	50214.000
CT	166	50446	50453	50453.000
CT	165	50289	50302	50302.000
CT	164	50325	50327	50327.000
CT	163	50817	50818	50818.000
CT	162	50800	50802	50802.000
CT	161	50692	50698	50698.000
CT	160	50584	50597	50597.000
CT	159	50555	50569	50569.000
CT	158	49829	49832	49832.000
CT	157	49547	49541	49541.000
CT	156	48980	48973	48973.000
CT	155	48279	48278	48278.000
CT	154	48638	48632	48632.000
CT	153	47803	47792	47792.000
CT	152	47279	47275	47275.000
CT	151	46664	46665	46665.000
CT	150	46619	46616	46616.000
CT	149	45875	45877	45877.000
CT	148	44816	44807	44807.000
CT	147	44261	44257	44257.000
CT	146	43625	43615	43615.000
CT	145	42634	42626	42626.000
CT	144	41669	41660	41660.000
CT	143	41095	41092	41092.000
CT	142	40666	40669	40669.000
CT	141	39670	39669	39669.000
CT	140	38816	38815	38815.000
CT	139	37938	37940	37940.000
CT	138	37155	37159	37159.000
CT	137	36583	36578	36578.000
CT	136	35639	35635	35635.000
CT	135	34976	34976	34976.000
CT	134	34211	34207	34207.000
CT	133	33033	33021	33021.000
CT	132	31572	31555	31555.000
CT	131	30668	30667	30667.000
CT	130	29767	29759	29759.000
CT	129	29120	29121	29121.000
CT	128	27988	27987	27987.000
CT	127	26879	26873	26873.000
CT	126	26216	26200	26200.000
CT	125	24898	24889	24889.000
CT	124	24296	24280	24280.000
CT	123	22778	22766	22766.000
CT	122	21939	21927	21927.000
CT	121	21190	21175	21175.000
CT	120	20082	20061	20061.000
CT	119	19378	19349	19349.000
CT	118	18400	18375	18375.000
CT	117	17921	17879	17879.000
CT	116	16893	16873	16873.000
CT	115	16384	16366	16366.000
CT	114	15482	15453	15453.000
CT	113	14976	14955	14955.000
